72.9039,33.5496,2022/1/1,8:23:52,11.08,22.56
72.9035,33.5478,2022/1/1,8:23:58,11.08,22.56
72.9027,33.546,2022/1/1,8:24:4,11.08,22.56
72.9017,33.5444,2022/1/1,8:24:10,11.08,22.56
72.901,33.5426,2022/1/1,8:24:16,11.08,22.56
72.9006,33.5408,2022/1/1,8:24:22,11.08,22.56
72.9004,33.5389,2022/1/1,8:24:28,11.08,22.56
72.9002,33.537,2022/1/1,8:24:34,11.08,22.56
72.9,33.5352,2022/1/1,8:24:40,11.08,22.56
72.8995,33.5334,2022/1/1,8:24:46,11.08,22.56
72.8988,33.5317,2022/1/1,8:24:52,11.08,22.56
72.8978,33.5301,2022/1/1,8:24:58,11.08,22.56
72.8965,33.5287,2022/1/1,8:25:4,11.08,22.56
72.895,33.5273,2022/1/1,8:25:10,11.08,22.56
72.8936,33.526,2022/1/1,8:25:16,11.08,22.56
72.892,33.5246,2022/1/1,8:25:22,11.08,22.56
72.8905,33.5232,2022/1/1,8:25:28,11.08,22.56
72.889,33.5218,2022/1/1,8:25:34,11.08,22.56
72.8874,33.5204,2022/1/1,8:25:40,11.08,22.56
72.8859,33.519,2022/1/1,8:25:46,11.08,22.56
72.8845,33.5177,2022/1/1,8:25:52,11.08,22.56
72.883,33.5163,2022/1/1,8:25:58,11.08,22.56
72.8815,33.515,2022/1/1,8:26:4,11.08,22.56
72.88,33.5136,2022/1/1,8:26:10,11.08,22.56
72.8785,33.5123,2022/1/1,8:26:16,11.08,22.56
72.8769,33.5108,2022/1/1,8:26:22,11.08,22.56
72.8753,33.5094,2022/1/1,8:26:28,11.08,22.56
72.8737,33.508,2022/1/1,8:26:34,11.08,22.56
72.8721,33.5066,2022/1/1,8:26:40,11.08,22.56
72.8704,33.5053,2022/1/1,8:26:46,11.08,22.56
72.8687,33.504,2022/1/1,8:26:52,11.08,22.56
72.867,33.5027,2022/1/1,8:26:58,11.08,22.56
72.8652,33.5014,2022/1/1,8:27:4,11.08,22.56
72.8635,33.5001,2022/1/1,8:27:10,11.08,22.56
72.8617,33.4987,2022/1/1,8:27:16,11.08,22.56
72.86,33.4974,2022/1/1,8:27:22,11.08,22.56
72.8584,33.4961,2022/1/1,8:27:28,11.08,22.56
72.8568,33.4947,2022/1/1,8:27:34,11.08,22.56
72.8552,33.4934,2022/1/1,8:27:40,11.08,22.56
72.8536,33.4921,2022/1/1,8:27:46,11.08,22.56
72.8519,33.4907,2022/1/1,8:27:52,11.08,22.56
72.8502,33.4894,2022/1/1,8:27:58,11.08,22.56
72.8485,33.488,2022/1/1,8:28:4,11.08,22.56
72.8469,33.4867,2022/1/1,8:28:10,11.08,22.56
72.8453,33.4854,2022/1/1,8:28:16,11.08,22.56
72.8437,33.4841,2022/1/1,8:28:22,11.08,22.56
72.8421,33.4827,2022/1/1,8:28:28,11.08,22.56
72.8407,33.4813,2022/1/1,8:28:34,11.08,22.56
72.8394,33.4797,2022/1/1,8:28:40,11.08,22.56
72.8383,33.478,2022/1/1,8:28:46,11.08,22.56
72.8375,33.4761,2022/1/1,8:28:52,11.08,22.56
72.8369,33.4742,2022/1/1,8:28:58,11.08,22.56
72.8367,33.4722,2022/1/1,8:29:4,11.08,22.56
